1,2,3,1,3,86,51,676.0253800000002,195.33254999999997,35,480.69282999999996,0,58.62068965517241,40.229885057471265,141.66666666666666,28.851584559503504,71.00071049035117,0.0,13.00048807692308,13.35257861111111,17.1579,17.5575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,3,2,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,10,18,360.73447,18,351.387237,18,-9.347233000000001,428.6964050000001,23,457.05750299999994,23,301.508459,58.0,352.352004,0,0.0,0,0.0,0.0,8,163.01388799999998,0.0,18.986024736842104,18.49406510526316,-0.4919596315789474,22.56296868421053,19.044062625,12.562852458333333,18.544842315789474,0.0,0.0,0.0,18.11265422222222,1305,540,0,90,150,105,135,105,105,0,75,0,59820,0,11160,22725,19230,4710,6150,13455,0,14250,0,189,0,143,164,44,50,38,31,0,190,0,41.34762633996937,0.0,6.891271056661562,11.485451761102603,8.039816232771823,10.336906584992343,8.039816232771823,8.039816232771823,0.0,5.742725880551301,0.0,11057.301293900186,0.0,12263.736263736264,15049.668874172185,18141.509433962263,3463.235294117647,5801.88679245283,12693.396226415094,0.0,18750.0,0.0
1,4,4,1,4,679,507,4985.958000000017,2707.084620000003,172,2278.873379999999,0,74.55882352941177,25.294117647058822,293.0635838150289,54.28328492038621,45.69666277518261,0.0,9.814877952755939,13.172678497109821,15.143,18.2498,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36.733542,2,37.160348,2,0.4268060000000027,36.723666,2,36.696540999999996,2,32.091301,4.0,37.162823,0,0.0,0,0.0,0.0,0,0.0,0.0,12.244514,12.386782666666667,0.14226866666666757,12.241222,12.232180333333332,10.697100333333333,12.387607666666668,0.0,0.0,0.0,0.0,342,174,0,0,48,30,24,42,0,0,24,0,19968,0,0,7272,2694,1200,2892,0,0,4560,0,118,0,0,139,163,50,110,0,0,190,0,50.72886297376093,0.0,0.0,13.994169096209912,8.746355685131196,6.997084548104956,12.244897959183673,0.0,0.0,6.997084548104956,0.0,11410.285714285714,0.0,0.0,14840.816326530612,8690.322580645161,4800.0,6725.581395348837,0.0,0.0,18240.0,0.0
1,4,4,3,2,291,195,2129.4259899999993,965.0839100000001,96,1164.3420800000004,0,66.78082191780823,32.87671232876713,201.03092783505156,45.30004395975288,54.653017071013146,0.0,10.864418316326526,12.003526597938148,15.143,18.1057,36,0,0,14,0,0,0,14,0,0,0,8,0,0,0,0,0,14,261.650351,10,178.153143,14,-83.497208,577.9873480000002,36,678.5063330000002,36,628.451974,2.0,263.290061,0,0.0,0,0.0,36.516324999999995,15,281.10400500000003,0.0,17.443356733333335,16.195740272727274,-5.566480533333333,38.53248986666668,18.338009000000003,16.985188486486486,23.93546009090909,0.0,0.0,0.9869277027027026,17.569000312500002,364,164,0,4,64,36,32,36,4,0,24,0,17824,0,572,9696,2188,1600,1656,668,0,4560,0,118,0,143,164,213,50,38,167,0,190,0,44.93150684931507,0.0,1.095890410958904,17.534246575342465,9.863013698630137,8.767123287671232,9.863013698630137,1.095890410958904,0.0,6.575342465753424,0.0,10802.424242424242,0.0,11440.0,14916.923076923076,5913.513513513513,4848.484848484848,4475.675675675676,13360.0,0.0,18240.0,0.0
1,2,2,3,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,41.358453,2,37.07952,2,-4.278933000000002,41.328836,2,41.272092,2,36.948737,0.0,35.914512,0,0.0,0,0.0,0.0,2,39.942542,0.0,13.786150999999998,12.35984,-1.4263110000000008,13.776278666666668,13.757364,12.316245666666667,11.971504000000001,0.0,0.0,0.0,13.314180666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,4,1,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,42,0,0,0,13,0,15,14,0,0,0,0,0,0,0,0,0,42,803.6454359999999,38,729.260836,42,-74.3846,863.8473640000004,42,805.3951079999999,41,755.02294,122.0,522.9971359999998,0,0.0,0,0.0,102.80518800000002,29,579.1142250000001,0.0,18.689428744186046,18.698995794871795,-1.7298744186046513,20.08947358139536,18.730118790697674,17.976736666666664,13.410182974358971,0.0,0.0,2.3908183255813955,19.303807500000005,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1650,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,93.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10312.5,0.0,0.0,0.0,0.0
1,2,3,3,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,111,0,5,0,1,3,30,0,0,0,37,0,0,0,0,35,0,100,1070.5866070000002,104,2069.566733000001,104,998.980126,2202.883452999998,108,594.6558160000002,70,1141.9373699999999,254.0,1329.6992300000004,0,0.0,0,0.0,588.709679,63,1224.6528840000008,0.0,10.599867396039606,19.710159361904772,9.514096438095239,20.97984240952379,5.45555794495413,16.083624929577464,12.663802190476193,0.0,0.0,5.2563364196428575,19.135201312500012,1008,462,0,0,140,98,98,112,14,0,84,0,53298,0,0,21000,10346,5740,7280,2338,0,12418,0,189,0,0,164,188,50,38,167,0,23,0,45.78790882061447,0.0,0.0,13.875123885034688,9.712586719524282,9.712586719524282,11.10009910802775,1.3875123885034688,0.0,8.325074331020813,0.0,11511.447084233261,0.0,0.0,14893.617021276596,10450.505050505051,5797.979797979798,6442.477876106194,15586.666666666666,0.0,14609.411764705883,0.0
1,2,4,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,4,70.682736,4,70.682736,84.279532,4,84.27304,4,75.062704,0.0,0.0,0,0.0,0,0.0,0.0,4,81.506944,0.0,0.0,14.1365472,14.1365472,16.855906400000002,16.854608,15.0125408,0.0,0.0,0.0,0.0,16.3013888,1111,495,0,22,154,66,99,132,11,0,132,0,50358,0,2519,23331,12738,4202,8976,1837,0,13948,0,82,0,143,164,188,50,38,167,0,104,0,44.514388489208635,0.0,1.9784172661870503,13.848920863309353,5.9352517985611515,8.902877697841726,11.870503597122303,0.9892086330935251,0.0,11.870503597122303,0.0,10152.822580645161,0.0,10952.173913043478,15052.258064516129,19011.940298507463,4202.0,6748.872180451128,15308.333333333334,0.0,10487.218045112782,0.0
2,2,3,1,3,24,11,141.54452,-45.288660000000014,13,186.83318,0,44.0,52.0,78.57142857142857,-31.771589675983346,131.07005446438768,0.0,11.795376666666668,13.345227142857143,15.6422,16.9812,22,0,8,0,0,0,8,0,0,0,0,6,0,0,0,0,0,20,321.10432000000003,20,397.27163700000006,20,76.167317,408.34339000000006,21,384.21224400000006,20,367.3870749999999,6.0,248.41019600000004,0,0.0,0,0.0,0.0,12,234.71027799999996,0.0,15.290681904761906,18.917697000000004,3.6270150952380953,19.444923333333335,17.46419290909091,17.494622619047615,11.829056952380954,0.0,0.0,0.0,18.054636769230765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,3,2,324,183,2250.292970000002,456.65036999999955,141,1793.6425999999994,0,56.30769230769231,43.38461538461539,128.8732394366197,20.28391578018383,79.67166530085146,0.0,12.229853097826096,12.631285915492954,16.0592,17.0745,200,0,5,16,0,0,0,69,0,110,0,0,0,0,0,0,0,166,2814.411513999999,171,2740.659992,177,-73.75152199999991,3934.936294999989,189,3175.0969969999996,177,2172.4591779999987,117.0,3039.801281000002,0,0.0,0,0.0,56.016611,63,1214.5217490000016,0.0,16.85276355688622,15.934069720930232,-0.41433439325842647,22.10638367977522,16.711036826315787,12.204826842696622,17.673263261627916,0.0,0.0,0.27868960696517414,18.976902328125025,320,130,0,20,40,20,20,30,40,0,20,0,12590,0,2860,6060,4260,1000,1860,3960,0,3800,0,45,0,143,164,213,50,38,31,0,190,0,40.49844236760124,0.0,6.230529595015576,12.461059190031152,6.230529595015576,6.230529595015576,9.345794392523365,12.461059190031152,0.0,6.230529595015576,0.0,9610.687022900764,0.0,13619.047619047618,14780.487804878048,20285.714285714286,4761.9047619047615,6000.0,9658.536585365853,0.0,18095.238095238095,0.0
1,2,3,1,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,192.74095899999998,11,208.82266399999997,12,16.081705,237.178082,11,211.76502,11,202.315562,77.0,0.0,0,0.0,0,0.0,0.0,12,228.86031300000002,0.0,14.826227615384614,17.401888666666665,1.2370542307692307,18.244467846153846,17.647085,16.859630166666665,0.0,0.0,0.0,0.0,17.60463946153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
